41	,	1	,	2, 1, 0, 0, 1, 0, 1, 2, 0	,	2
41	,	2	,	2, 1, 2, 0, 1, 0, 1, 2, 0	,	3
41	,	1	,	2, 1, 2, 1, 1, 0, 1, 2, 0	,	5
41	,	2	,	2, 1, 2, 1, 1, 2, 1, 2, 0	,	8
42	,	2	,	0, 0, 0, 0, 0, 0, 0, 0, 0	,	0
42	,	1	,	1, 0, 0, 0, 0, 0, 0, 0, 0	,	4
42	,	2	,	1, 0, 0, 0, 2, 0, 0, 0, 0	,	6
42	,	1	,	1, 0, 0, 0, 2, 0, 1, 0, 0	,	3
42	,	2	,	1, 0, 0, 2, 2, 0, 1, 0, 0	,	1
42	,	1	,	1, 1, 0, 2, 2, 0, 1, 0, 0	,	2
42	,	2	,	1, 1, 2, 2, 2, 0, 1, 0, 0	,	5
42	,	1	,	1, 1, 2, 2, 2, 1, 1, 0, 0	,	8
42	,	2	,	1, 1, 2, 2, 2, 1, 1, 0, 2	,	7
43	,	2	,	0, 0, 0, 0, 0, 0, 0, 0, 0	,	8
43	,	1	,	0, 0, 0, 0, 0, 0, 0, 0, 1	,	4
43	,	2	,	0, 0, 0, 0, 2, 0, 0, 0, 1	,	2
43	,	1	,	0, 0, 1, 0, 2, 0, 0, 0, 1	,	1
43	,	2	,	0, 2, 1, 0, 2, 0, 0, 0, 1	,	7
43	,	1	,	0, 2, 1, 0, 2, 0, 0, 1, 1	,	5
43	,	2	,	0, 2, 1, 0, 2, 2, 0, 1, 1	,	3
43	,	1	,	0, 2, 1, 1, 2, 2, 0, 1, 1	,	6
43	,	2	,	0, 2, 1, 1, 2, 2, 2, 1, 1	,	0
44	,	2	,	0, 0, 0, 0, 0, 0, 0, 0, 0	,	0
44	,	1	,	1, 0, 0, 0, 0, 0, 0, 0, 0	,	4
44	,	2	,	1, 0, 0, 0, 2, 0, 0, 0, 0	,	2
44	,	1	,	1, 0, 1, 0, 2, 0, 0, 0, 0	,	1
44	,	2	,	1, 2, 1, 0, 2, 0, 0, 0, 0	,	3
44	,	1	,	1, 2, 1, 1, 2, 0, 0, 0, 0	,	6
44	,	2	,	1, 2, 1, 1, 2, 0, 2, 0, 0	,	7
44	,	1	,	1, 2, 1, 1, 2, 0, 2, 1, 0	,	5
44	,	2	,	1, 2, 1, 1, 2, 2, 2, 1, 0	,	8
45	,	2	,	0, 0, 0, 0, 0, 0, 0, 0, 0	,	2
45	,	1	,	0, 0, 1, 0, 0, 0, 0, 0, 0	,	0
45	,	2	,	2, 0, 1, 0, 0, 0, 0, 0, 0	,	6
45	,	1	,	2, 0, 1, 0, 0, 0, 1, 0, 0	,	4
45	,	2	,	2, 0, 1, 0, 2, 0, 1, 0, 0	,	8
45	,	1	,	2, 0, 1, 0, 2, 0, 1, 0, 1	,	7
45	,	2	,	2, 0, 1, 0, 2, 0, 1, 2, 1	,	1
45	,	1	,	2, 1, 1, 0, 2, 0, 1, 2, 1	,	5
45	,	2	,	2, 1, 1, 0, 2, 2, 1, 2, 1	,	3
46	,	2	,	0, 0, 0, 0, 0, 0, 0, 0, 0	,	0
46	,	1	,	1, 0, 0, 0, 0, 0, 0, 0, 0	,	4
46	,	2	,	1, 0, 0, 0, 2, 0, 0, 0, 0	,	2
46	,	1	,	1, 0, 1, 0, 2, 0, 0, 0, 0	,	1
46	,	2	,	1, 2, 1, 0, 2, 0, 0, 0, 0	,	3
46	,	1	,	1, 2, 1, 1, 2, 0, 0, 0, 0	,	6
46	,	2	,	1, 2, 1, 1, 2, 0, 2, 0, 0	,	7
46	,	1	,	1, 2, 1, 1, 2, 0, 2, 1, 0	,	5
46	,	2	,	1, 2, 1, 1, 2, 2, 2, 1, 0	,	8
47	,	2	,	0, 0, 0, 0, 0, 0, 0, 0, 0	,	0
47	,	1	,	1, 0, 0, 0, 0, 0, 0, 0, 0	,	4
47	,	2	,	1, 0, 0, 0, 2, 0, 0, 0, 0	,	2
47	,	1	,	1, 0, 1, 0, 2, 0, 0, 0, 0	,	1
47	,	2	,	1, 2, 1, 0, 2, 0, 0, 0, 0	,	3
47	,	1	,	1, 2, 1, 1, 2, 0, 0, 0, 0	,	6
47	,	2	,	1, 2, 1, 1, 2, 0, 2, 0, 0	,	7
47	,	1	,	1, 2, 1, 1, 2, 0, 2, 1, 0	,	8
47	,	2	,	1, 2, 1, 1, 2, 0, 2, 1, 2	,	5
48	,	2	,	0, 0, 0, 0, 0, 0, 0, 0, 0	,	0
48	,	1	,	1, 0, 0, 0, 0, 0, 0, 0, 0	,	4
48	,	2	,	1, 0, 0, 0, 2, 0, 0, 0, 0	,	2
48	,	1	,	1, 0, 1, 0, 2, 0, 0, 0, 0	,	1
48	,	2	,	1, 2, 1, 0, 2, 0, 0, 0, 0	,	3
48	,	1	,	1, 2, 1, 1, 2, 0, 0, 0, 0	,	6
48	,	2	,	1, 2, 1, 1, 2, 0, 2, 0, 0	,	7
48	,	1	,	1, 2, 1, 1, 2, 0, 2, 1, 0	,	8
48	,	2	,	1, 2, 1, 1, 2, 0, 2, 1, 2	,	5
49	,	2	,	0, 0, 0, 0, 0, 0, 0, 0, 0	,	3
49	,	1	,	0, 0, 0, 1, 0, 0, 0, 0, 0	,	0
49	,	2	,	2, 0, 0, 1, 0, 0, 0, 0, 0	,	4
49	,	1	,	2, 0, 0, 1, 1, 0, 0, 0, 0	,	5
49	,	2	,	2, 0, 0, 1, 1, 2, 0, 0, 0	,	1
49	,	1	,	2, 1, 0, 1, 1, 2, 0, 0, 0	,	7
49	,	2	,	2, 1, 0, 1, 1, 2, 0, 2, 0	,	6
49	,	1	,	2, 1, 0, 1, 1, 2, 1, 2, 0	,	2
49	,	2	,	2, 1, 2, 1, 1, 2, 1, 2, 0	,	8
